Price,Size,Zip_Code,Type_Property,Status_Property,Status_Rent,City
783600,43747,E14 0SX,Apartment,New,Rented,Natal
312000,43811,W4 5QW,Apartment,New,Rented,Natal
874650,43790,E1 8ZP,Apartment,New,Rented,Natal
1040000,43822,EC2A 2FB,Apartment,New,Rented,Natal
485000,43791,N17 6FR,Apartment,New,Rented,Natal
324000,43747,W4 5JJ,Apartment,New,Rented,Natal
332000,43733,W4 5JJ,Apartment,New,Rented,Natal
332000,43738,W4 5JJ,Apartment,New,Rented,Natal
655000,43742,W4 5QW,Apartment,New,Rented,Natal
850000,43801,NW6 7YG,Apartment,New,Rented,Natal
274000,43805,N17 6FR,Apartment,New,Rented,Natal
280000,43784,N17 6FR,Apartment,New,Rented,Natal
450000,43728,HA1 2DA,Apartment,New,Rented,Rio de Janeiro
1057000,43763,E1 8ZH,Apartment,New,Rented,Natal
667000,43641,N20 0EU,Penthouse Apartment,New,Empty,Natal
344000,43731,W4 5JJ,Apartment,New,Rented,Natal
320000,43747,W4 5QW,Apartment,New,Rented,Natal
332000,43742,W4 5QW,Apartment,New,Rented,Natal
465000,43707,HA1 2DA,Apartment,New,Rented,Rio de Janeiro
1240680,43811,EC2A 2FB,Apartment,New,Rented,Natal
600000,43532,N1 5FF,Apartment,New,Rented,Natal
440000,43707,NW2 2DP,Apartment,New,Rented,Natal
570000,43689,E14 7UP,Apartment,New,Rented,Natal
268000,43784,N17 6FR,Apartment,New,Rented,Natal
1125000,44027,SW14 7LX,Penthouse Apartment,Old,Empty,Natal
457000,44039,SW18 4GR,Apartment,Old,Rented,Natal
395000,44025,SE13 6ER,Apartment,Old,Rented,Natal
305000,44014,SW17 9NX,Apartment,Old,Rented,Natal
530000,44006,SW13 9JJ,Apartment,Old,Rented,Natal
805000,43992,SW12 0HL,Apartment,Old,Rented,Natal
102898,43994,SE1 5ZS,Apartment,Old,Rented,Natal
184000,44015,SE16 4BN,Apartment,Old,Rented,Natal
365000,43986,SE4 1AF,Apartment,Old,Rented,Natal
325000,44007,TW1 4RG,Apartment,Old,Rented,Belo Horizonte
484500,43973,SW4 9SN,Apartment,Old,Rented,Natal
315000,44026,SE21 8GA,Apartment,Old,Rented,Natal
360000,44026,SE13 5QJ,Apartment,Old,Rented,Natal
620000,43910,SE13 5DG,Penthouse Apartment,Old,Rented,Natal
410000,44020,SE1 6EG,Apartment,Old,Rented,Natal
395000,44014,TW2 5DF,Apartment,Old,Rented,Belo Horizonte
110000,43994,SE1 6EE,Apartment,Old,Rented,Natal
217000,43973,SE12 9UA,Apartment,Old,Rented,Natal
105000,43997,SE1 6EE,Apartment,Old,Rented,Natal
198000,44029,SE4 2DL,Apartment,Old,Rented,Natal
500000,44036,SW17 9SQ,Apartment,Old,Rented,Natal
436000,44022,SE16 4PL,Penthouse Apartment,Old,Rented,Natal
704200,44006,SW18 5RW,Apartment,Old,Rented,Natal
665000,44029,SW18 4HG,House without Backyard,Old,Empty,Natal
2275000,44012,SW12 8DB,House With Backyard,Old,Empty,Natal
1375000,44007,SW11 4EZ,Apartment,Old,Rented,Natal
375000,44000,SE8 5NP,Apartment,Old,Rented,Natal
410000,44015,SW9 0BZ,Apartment,Old,Rented,Natal
480000,44050,SW2 1HS,Apartment,Old,Rented,Natal
475000,44027,SW4 7XA,Apartment,Old,Rented,Natal
565000,44043,SW18 2LR,Apartment,Old,Rented,Natal
525000,44012,SE22 0AP,Apartment,Old,Rented,Natal
429950,43928,SE14 6FE,Apartment,New,Rented,Natal
935000,43861,SW18 1XY,Apartment,New,Rented,Natal
2461000,43935,SE1 7AF,Apartment,New,Rented,Natal
2770000,43935,SE1 7AF,Apartment,New,Rented,Natal
415000,44036,SE22 0SA,Apartment,Old,Rented,Natal
429950,43928,SE14 6FE,Apartment,New,Rented,Natal
405000,43950,SE14 6FE,Apartment,New,Rented,Natal
513000,43941,SE3 9GL,Apartment,New,Rented,Natal
513000,43941,SE3 9GL,Apartment,New,Rented,Natal
531000,43875,SE3 9GL,Apartment,New,Rented,Natal
600000,43943,SE17 3FQ,Apartment,New,Rented,Natal
794000,43886,E16 2SU,Apartment,New,Rented,Natal
460000,43910,SE7 7GA,Apartment,New,Rented,Natal
490000,43914,SE7 7GA,Apartment,New,Rented,Natal
305000,44011,SE13 6SB,Apartment,Old,Rented,Natal
707000,43920,SW8 3SJ,Penthouse Apartment,Old,Empty,Natal
490000,43950,SE7 7GA,Apartment,New,Rented,Natal
598975,43880,SE3 9GL,Apartment,New,Rented,Natal
365000,43935,E16 2XJ,Apartment,New,Rented,Natal
518400,43867,SE3 9GL,Apartment,New,Rented,Natal
600000,43951,SE18 6EY,Apartment,New,Rented,Natal
430000,43972,SE18 6DG,Apartment,New,Rented,Natal
680000,43945,SW18 1UT,Apartment,New,Rented,Natal
285000,43966,IG11 7UQ,Penthouse Apartment,Old,Empty,Belo Horizonte
1036950,43892,SW11 7AY,Apartment,New,Rented,Natal
534375,43907,SE3 9GL,Apartment,New,Rented,Natal
817000,43958,SW18 1XY,Apartment,New,Rented,Natal
430000,43833,SE14 6FE,Apartment,New,Rented,Natal
500000,43969,SE15 5FA,Apartment,New,Rented,Natal
600000,43986,SE15 5FA,Apartment,New,Rented,Natal
428875,43969,E16 2SS,Apartment,New,Rented,Natal
274000,43787,N17 6FR,Apartment,New,Rented,Natal
270000,43794,N17 6FR,Apartment,New,Rented,Natal
282000,43789,N17 6FR,Apartment,New,Rented,Natal
460000,43794,N17 6FR,Apartment,New,Rented,Natal
460000,43662,E3 4SN,Apartment,New,Rented,Natal
478000,43626,HA1 2DA,Apartment,New,Rented,Rio de Janeiro
421000,43739,E14 0TH,Apartment,New,Rented,Natal
2285940,43822,EC2A 2FF,Apartment,New,Rented,Natal
280000,43817,N17 6FR,Apartment,New,Rented,Natal
1501950,43810,E1 8ZJ,Apartment,New,Rented,Natal
215000,43784,UB8 1NF,Apartment,New,Rented,Belo Horizonte
475300,43672,E14 0TL,Apartment,New,Rented,Natal
492000,43676,HA1 2DF,Apartment,New,Rented,Rio de Janeiro
636500,43742,E14 0TT,Apartment,New,Rented,Natal
457236,43791,NW10 8GU,Apartment,New,Rented,Natal
450000,43819,UB10 0YF,Apartment,New,Rented,Belo Horizonte
575000,43791,NW9 0FL,Apartment,New,Rented,Natal
375000,43812,NW10 7GZ,Apartment,New,Rented,Natal
565000,43810,E17 9SL,Apartment,New,Rented,Natal
622000,43808,E3 2YZ,Apartment,New,Rented,Natal
565000,43756,TW7 6XX,Apartment,New,Rented,Brusque
347950,43794,UB10 0YG,Apartment,New,Rented,Belo Horizonte
525000,43700,E14 7UP,Apartment,New,Rented,Natal
428000,43738,HA1 2DF,Apartment,New,Rented,Rio de Janeiro
600000,43738,E3 4SN,Apartment,New,Rented,Natal
350000,43819,UB10 0YG,Apartment,New,Rented,Belo Horizonte
535000,43614,E14 0TJ,Apartment,New,Rented,Natal
384000,43644,E14 0TG,Apartment,New,Rented,Natal
532000,43734,E14 7UP,Apartment,New,Rented,Natal
450000,43819,UB10 0YF,Apartment,New,Rented,Belo Horizonte
525000,43742,E14 7UP,Apartment,New,Rented,Natal
1358300,43777,E1 8ZH,Apartment,New,Rented,Natal
480000,43580,E10 6LT,Apartment,Old,Rented,Natal
428000,43819,HA1 2DL,Apartment,New,Rented,Rio de Janeiro
420000,43585,HA1 2DS,Apartment,New,Rented,Rio de Janeiro
1262250,43815,E1 8ZJ,Apartment,New,Rented,Natal
497000,43763,HA1 2DL,Apartment,New,Rented,Rio de Janeiro
650750,43808,E14 0TS,Apartment,New,Rented,Natal
617500,43768,EC1V 2AD,Apartment,New,Rented,Natal
278000,43791,N17 6FR,Apartment,New,Rented,Natal
5500000,43819,EC2A 2FG,Apartment,New,Rented,Natal
1340450,43805,EC2A 2FD,Apartment,New,Rented,Natal
432000,43522,N7 6FL,Apartment,Old,Rented,Natal
351950,43801,UB10 0YG,Apartment,New,Rented,Belo Horizonte
1087860,43818,EC2A 2FF,Apartment,New,Rented,Natal
1349370,43803,EC2A 2FD,Apartment,New,Rented,Natal
1222650,43805,EC2A 2FD,Apartment,New,Rented,Natal
1187520,43805,EC2A 2FD,Apartment,New,Rented,Natal
425000,43727,W3 8UU,Apartment,Old,Rented,Natal
690000,43819,E14 0TG,Apartment,New,Rented,Natal
515700,43781,N1 6FU,Apartment,Old,Rented,Natal
380000,43731,UB4 0NP,Penthouse Apartment,Old,Rented,Ipatinga
288000,43699,W2 6HU,Apartment,Old,Rented,Natal
2270000,43717,W1W 5NA,Apartment,Old,Rented,Natal
1225000,43710,W2 5QT,Apartment,Old,Rented,Natal
241657,43665,SW1P 2HZ,Apartment,Old,Rented,Natal
151000,43665,SW1P 2HZ,Apartment,Old,Rented,Natal
528000,43672,W9 3BL,Apartment,Old,Rented,Natal
1600000,43710,NW1 9RL,Apartment,Old,Rented,Natal
3285000,43698,NW3 7SU,Penthouse Apartment,New,Rented,Natal
1150000,43691,W9 1BQ,Apartment,Old,Rented,Natal
1156250,43630,NW3 7SU,Apartment,New,Rented,Natal
690000,43735,SW1W 9DA,Apartment,Old,Rented,Natal
1580250,43728,NW3 7SU,Apartment,New,Rented,Natal
630000,43735,W9 3HR,Apartment,Old,Rented,Natal
735000,43698,NW3 7SU,Apartment,New,Rented,Natal
1170000,43707,NW3 7SU,Apartment,New,Rented,Natal
1650000,43630,W1K 7HA,Apartment,Old,Rented,Natal
528000,43756,NW6 2QN,Apartment,Old,Rented,Natal
1960000,43753,SW1E 6LB,Apartment,Old,Rented,Natal
800000,43686,NW5 1JG,Apartment,Old,Rented,Natal
407500,43559,NW6 4BJ,Apartment,Old,Rented,Natal
765000,43738,SW1X 7EU,Apartment,Old,Rented,Natal
490000,43697,SW1V 3AY,Apartment,Old,Rented,Natal
788000,43742,NW3 7SU,Apartment,New,Rented,Natal
500000,43704,NW6 4BR,Apartment,New,Rented,Natal
725000,43773,NW1 0AD,Apartment,Old,Rented,Natal
825000,43567,NW3 3RD,Apartment,Old,Rented,Natal
340000,43721,NW1 5DB,Apartment,Old,Rented,Natal
280000,43724,NW1 6DX,Apartment,Old,Rented,Natal
1222000,43731,NW1 4QA,Apartment,Old,Rented,Natal
427500,43769,NW8 9AD,Apartment,Old,Rented,Natal
33250000,43565,W1K 6US,Apartment,New,Rented,Natal
5134300,43777,SW1X 8BA,Apartment,Old,Rented,Natal
415700,43777,SW1X 8BA,Apartment,Old,Rented,Natal
937650,43720,NW3 7SU,Apartment,New,Rented,Natal
1000000,43777,NW3 7SU,Apartment,New,Rented,Natal
1597000,43754,W1W 6RP,Apartment,Old,Rented,Natal
365000,43733,W9 3HX,Apartment,Old,Rented,Natal
2490000,43762,SW1W 9BQ,Apartment,Old,Rented,Natal
3850000,43784,W1K 7FQ,Apartment,Old,Rented,Natal
265000,43655,W2 1JF,Apartment,Old,Rented,Natal
1040000,43808,NW6 4PA,Apartment,Old,Rented,Natal
1025000,43787,NW3 7SU,Apartment,New,Rented,Natal
980000,43794,NW3 7SU,Apartment,New,Rented,Natal
788000,43769,NW3 7SU,Apartment,New,Rented,Natal
1056000,43784,WC2A 2AT,Apartment,New,Rented,Natal
1504800,43795,N1C 4BY,Apartment,New,Rented,Natal
2150000,43740,WC2N 6LU,Apartment,Old,Rented,Natal
1640100,43545,NW8 7ES,Apartment,New,Rented,Natal
485500,43819,NW6 5GA,Apartment,New,Rented,Natal
2250000,43714,NW3 7SU,Apartment,New,Rented,Natal
1090000,43819,SW1V 4BF,Apartment,New,Rented,Natal
1363000,43783,WC2A 2AT,Apartment,New,Rented,Natal
931000,43794,WC2A 2AT,Apartment,New,Rented,Natal
2320000,43796,WC2A 2AT,Apartment,New,Rented,Natal
1419400,43798,WC2A 2AT,Apartment,New,Rented,Natal
1428800,43798,WC2A 2AT,Apartment,New,Rented,Natal
460000,44029,SE25 4LR,House without Backyard,Old,Empty,Natal
1725819,44022,KT6 6PN,House With Backyard,Old,Empty,Rio de Janeiro
570000,44035,SE19 3DG,House With Backyard,Old,Empty,Natal
485000,43999,SW16 5HW,House without Backyard,Old,Empty,Natal
770000,44035,SW13 0JY,Penthouse Apartment,Old,Empty,Natal
1660000,44004,TW9 1NW,Penthouse Apartment,Old,Empty,Osasco
775000,44036,CR5 2EL,House With Backyard,Old,Empty,Linhares
3000000,44011,SW20 0DW,House With Backyard,Old,Empty,Natal
605000,44012,SM1 4AP,House With Backyard,Old,Empty,Londrina
730000,44029,CR8 5HE,House With Backyard,Old,Empty,Ipatinga
575000,44022,CR2 7JP,House without Backyard,Old,Empty,Ipatinga
312500,44033,SM5 2NU,Apartment,Old,Rented,Ipatinga
770500,44012,SW20 8EQ,Penthouse Apartment,Old,Empty,Natal
365000,43943,CR0 3LA,House without Backyard,Old,Empty,Fortaleza
465000,44028,CR0 7QB,House With Backyard,Old,Empty,Fortaleza
1428800,43798,WC2A 2AT,Apartment,New,Rented,Natal
1674000,43655,WC2A 2AT,Apartment,New,Rented,Natal
1991000,43788,WC2A 2AT,Apartment,New,Rented,Natal
1453500,43788,WC2A 2AT,Apartment,New,Rented,Natal
1202800,43801,WC2A 2AT,Apartment,New,Rented,Natal
897250,43675,WC2A 2AT,Apartment,New,Rented,Natal
1200000,43791,N1C 4PF,Apartment,New,Rented,Natal
1627500,43805,WC2A 2AT,Apartment,New,Rented,Natal
2379000,43808,WC2A 2AT,Apartment,New,Rented,Natal
1550000,43781,WC2A 2AT,Apartment,New,Rented,Natal
2405000,43769,WC2A 2AT,Apartment,New,Rented,Natal
2112750,43768,WC2A 2AT,Apartment,New,Rented,Natal
1057300,43798,WC2A 2AT,Apartment,New,Rented,Natal
2688500,43815,WC2A 2AT,Apartment,New,Rented,Natal
1543750,43819,WC2A 2AT,Apartment,New,Rented,Natal
2444000,43752,WC2A 2AT,Apartment,New,Rented,Natal
760000,44022,SW16 4UN,House without Backyard,Old,Empty,Natal
120000,43892,SW15 5EY,Apartment,Old,Rented,Natal
378000,44036,SW17 7JH,Apartment,Old,Rented,Natal
330000,44001,SE13 6JD,Apartment,Old,Rented,Natal
515000,44043,SW2 4JJ,Apartment,Old,Rented,Natal
300000,44018,RM10 7JR,Penthouse Apartment,Old,Empty,Belo Horizonte
425000,44015,SW17 0LB,Apartment,Old,Rented,Natal
525000,43979,SW16 1UQ,Apartment,Old,Rented,Natal
314000,44004,SW16 1RB,Apartment,Old,Rented,Natal
485000,44022,SW8 3JE,Apartment,Old,Rented,Natal
375000,44018,SW16 5NG,Apartment,Old,Rented,Natal
1485000,44046,SW11 4PE,Apartment,Old,Rented,Natal
470000,44011,SW11 5AL,Apartment,Old,Rented,Natal
440000,44029,SE15 3BT,Apartment,Old,Rented,Natal
310000,44012,E15 2FP,Apartment,Old,Rented,Natal
310000,44022,SE26 4QJ,Apartment,Old,Rented,Natal
274000,44033,SW15 6DJ,Apartment,Old,Rented,Natal
500000,44020,SE15 4AJ,Apartment,Old,Rented,Natal
480000,43987,SE18 6FB,Apartment,Old,Rented,Natal
456000,44019,TW2 5TP,Apartment,Old,Rented,Belo Horizonte
535000,44006,TW11 0DZ,Apartment,Old,Rented,Belo Horizonte
400000,44001,SW18 1NE,Apartment,Old,Rented,Natal
412500,44013,SE10 8EA,Apartment,Old,Rented,Natal
399950,44015,SW4 0HE,Apartment,Old,Rented,Natal
330000,44022,TW11 0EF,Apartment,Old,Rented,Belo Horizonte
460000,44008,SW16 6AF,Apartment,Old,Rented,Natal
525000,43987,SW12 0DG,Apartment,Old,Rented,Natal
360000,44029,E16 1FW,Apartment,Old,Rented,Natal
605000,44012,TW9 2JB,Apartment,Old,Rented,Osasco
265000,44001,RM8 2FJ,Apartment,Old,Rented,Belo Horizonte
580000,44007,SW2 1AD,Apartment,Old,Rented,Natal
367500,44036,SE23 3PY,Apartment,Old,Rented,Natal
625000,44034,SE21 8LU,Apartment,Old,Rented,Natal
400000,43979,SE14 6FE,Apartment,New,Rented,Natal
540000,43866,SE3 9GL,Apartment,New,Rented,Natal
468000,44022,SE27 0AF,Apartment,Old,Rented,Natal
962495,43864,SE3 9GL,Apartment,New,Rented,Natal
500000,43873,SE3 9GL,Apartment,New,Rented,Natal
537582,43973,SW8 2FA,Apartment,New,Rented,Natal
525000,44022,SE15 5FA,Apartment,New,Rented,Natal
510900,44001,SE14 6FE,Apartment,New,Rented,Natal
1095000,43903,SE1 7AF,Apartment,New,Rented,Natal
418400,44001,SE14 6FE,Apartment,New,Rented,Natal
415000,43979,SE14 6FE,Apartment,New,Rented,Natal
600000,44008,SE17 3FL,Apartment,New,Rented,Natal
495225,43945,SW8 1BG,Apartment,New,Rented,Natal
600000,44033,SE15 5FA,Apartment,New,Rented,Natal
600000,44022,SE17 3FQ,Apartment,New,Rented,Natal
537812,44011,E16 2SU,Apartment,New,Rented,Natal
1128400,44008,SW11 7AY,Apartment,New,Rented,Natal
1170000,44032,SW8 1BN,Apartment,New,Rented,Natal
268000,43769,IG1 3RR,Apartment,Old,Rented,Rio de Janeiro
315000,43735,IG1 4HU,Apartment,Old,Rented,Rio de Janeiro
437200,43700,SW6 1SH,Apartment,Old,Rented,Natal
337500,43721,W11 2HE,Apartment,Old,Rented,Natal
397500,43714,SW5 9PE,Apartment,Old,Rented,Natal
835000,43714,SW5 9PE,Apartment,Old,Rented,Natal
655000,43734,W6 9HA,Apartment,Old,Rented,Natal
525000,43718,W11 1EQ,Apartment,Old,Rented,Natal
364000,43741,IG8 0DN,Apartment,Old,Rented,Santos
3250000,43742,SW7 4AW,Apartment,Old,Rented,Natal
490000,43614,W6 9LB,Apartment,Old,Rented,Natal
465000,43734,W10 6HR,Apartment,Old,Rented,Natal
1350000,43706,SW6 4SN,Apartment,Old,Rented,Natal
830000,43738,SW6 7BX,Apartment,Old,Rented,Natal
490000,43742,W12 7HG,Apartment,Old,Rented,Natal
615000,43754,W12 7LG,Apartment,New,Rented,Natal
405000,43735,NW10 5NJ,Apartment,Old,Rented,Natal
165000,43720,W14 9SS,Apartment,Old,Rented,Natal
530000,43755,SW5 9PF,Apartment,Old,Rented,Natal
330000,43754,SW6 7LN,Apartment,Old,Rented,Natal
407500,43756,SW6 2TF,Apartment,Old,Rented,Natal
230000,43766,IG6 1NN,Apartment,Old,Rented,Rio de Janeiro
105000,43756,RM6 4YB,Apartment,Old,Rented,Canoas
440000,43752,IG2 6QP,Penthouse Apartment,Old,Empty,Rio de Janeiro
440000,43742,SW5 9PF,Apartment,Old,Rented,Natal
1300000,43685,W6 9DG,Apartment,Old,Rented,Natal
4000000,43735,W8 7LP,Apartment,Old,Rented,Natal
600000,44022,SE17 3FQ,Apartment,New,Rented,Natal
1171100,43874,SW11 7AY,Apartment,New,Rented,Natal
400000,44029,SE14 6FE,Apartment,New,Rented,Natal
527000,44036,SE14 6FE,Apartment,New,Rented,Natal
600000,44050,SE17 3FQ,Apartment,New,Rented,Natal
225000,44011,SE12 0UB,Apartment,Old,Rented,Natal
400000,44015,BR1 5EQ,Penthouse Apartment,Old,Empty,Belo Horizonte
345000,43994,SE17 2HF,Apartment,Old,Rented,Natal
1240000,44041,KT2 5DL,House without Backyard,Old,Empty,Rio de Janeiro
416000,44022,SE6 3TA,House without Backyard,Old,Empty,Natal
457495,44011,SW19 5NL,Apartment,Old,Rented,Natal
215000,44020,KT9 2BB,Apartment,Old,Rented,Belo Horizonte
238000,44029,SE9 4HG,Apartment,Old,Rented,Natal
865000,44026,KT2 6BD,House without Backyard,Old,Empty,Rio de Janeiro
3800000,43741,SW3 4LW,Apartment,Old,Rented,Natal
500000,43747,RM14 1XW,House without Backyard,Old,Empty,Belo Horizonte
714400,43510,W6 0BE,Apartment,Old,Rented,Natal
390000,43725,W14 8SZ,Apartment,Old,Rented,Natal
765765,43777,W6 8NX,Apartment,Old,Rented,Natal
580000,43746,NW10 5NJ,Apartment,Old,Rented,Natal
600000,43763,W6 0XF,Apartment,Old,Rented,Natal
290000,43511,RM7 0QR,Apartment,Old,Rented,Canoas
657000,43787,RM11 1EX,House With Backyard,Old,Empty,Santos
77000,43773,RM3 9XD,Apartment,Old,Rented,Canoas
690000,43791,IG8 7QR,House without Backyard,Old,Empty,Santos
2850000,43791,SW3 2SH,Apartment,Old,Rented,Natal
370000,43791,SW10 9AH,Apartment,Old,Rented,Natal
495000,43753,W14 9JX,Apartment,Old,Rented,Natal
500000,43789,SW10 9AH,Apartment,Old,Rented,Natal
420000,43756,RM13 9LE,House With Backyard,Old,Empty,Santos
1700000,43803,SW3 4DU,Apartment,Old,Rented,Natal
712000,43790,W12 7EY,Apartment,Old,Rented,Natal
1275000,43812,W8 7QF,Apartment,Old,Rented,Natal
275000,43815,RM11 2LJ,Apartment,Old,Rented,Santos
742840,43805,W12 7LF,Apartment,New,Rented,Natal
1030240,43794,W12 7LG,Apartment,New,Rented,Natal
725000,43819,IG7 4HX,House With Backyard,New,Empty,Ipatinga
310000,43735,IG7 4FH,Apartment,New,Rented,Ipatinga
265209,43795,SW6 2YE,Apartment,New,Rented,Natal
1315000,43788,SW6 2YE,Apartment,New,Rented,Natal
235000,43818,RM1 4DD,Apartment,New,Rented,Canoas
410000,43818,RM2 5JU,Apartment,New,Rented,Canoas
4260000,43780,SW10 0AA,Apartment,New,Rented,Natal
639150,43763,W12 7QY,Apartment,Old,Rented,Natal
467000,44022,SM1 3QG,House without Backyard,Old,Empty,Londrina
573000,44015,KT2 6PJ,House without Backyard,Old,Empty,Rio de Janeiro
650000,44021,CR8 5LU,House With Backyard,Old,Empty,Ipatinga
565000,44022,CR4 1QF,Penthouse Apartment,Old,Empty,Rio de Janeiro
645000,44011,CR2 0ED,House With Backyard,Old,Empty,Ipatinga
710000,44021,CR8 5DB,House With Backyard,Old,Empty,Ipatinga
552500,44025,KT4 8SB,House without Backyard,Old,Empty,Ipatinga
445000,44018,CR2 9DJ,House without Backyard,Old,Empty,Ipatinga
560000,44029,CR5 1EB,House without Backyard,Old,Empty,Linhares
515000,43997,KT5 9BA,House without Backyard,Old,Empty,Rio de Janeiro
487500,44020,SM1 2JD,House With Backyard,Old,Empty,Londrina
500000,43910,CR2 8NJ,Penthouse Apartment,Old,Empty,Ipatinga
300000,44022,CR8 5BL,Penthouse Apartment,Old,Empty,Ipatinga
530000,44035,SM1 3QT,House without Backyard,Old,Empty,Londrina
1100000,44042,KT6 7UW,House With Backyard,Old,Empty,Rio de Janeiro
560000,44027,CR2 7JP,House without Backyard,Old,Empty,Ipatinga
700000,44033,SE25 4BY,Penthouse Apartment,Old,Empty,Natal
200000,43644,TW13 4GA,Apartment,Old,Rented,Ipatinga
495000,43791,N11 3GX,Apartment,Old,Rented,Natal
1020000,43802,NW4 2EW,Apartment,Old,Rented,Natal
340000,43524,TW8 0HE,Apartment,Old,Rented,Blumenau
350000,43696,N17 0BG,Apartment,Old,Rented,Natal
173250,43642,NW10 9AZ,Apartment,Old,Rented,Natal
350000,43801,NW10 9EF,Apartment,Old,Rented,Natal
700000,43789,NW7 1FP,Penthouse Apartment,Old,Empty,Natal
480000,43738,TW8 8FH,Apartment,Old,Rented,Blumenau
166000,43768,NW9 7RH,Apartment,Old,Rented,Natal
220000,44001,IG11 8PX,Apartment,Old,Rented,Belo Horizonte
425000,44011,SW2 1DQ,Apartment,Old,Rented,Natal
368400,44008,SW16 2BB,Apartment,Old,Rented,Natal
620000,44036,SW9 7TA,Apartment,Old,Rented,Natal
325000,44022,E16 2FR,Apartment,Old,Rented,Natal
242500,43888,SE12 9TL,Apartment,Old,Rented,Natal
365000,43998,SE5 7ND,Apartment,Old,Rented,Natal
305000,44034,SE9 6AY,Apartment,Old,Rented,Natal
450000,44015,SW18 4EE,Apartment,Old,Rented,Natal
507000,43998,SW17 9RS,Apartment,Old,Rented,Natal
285000,43812,N17 6AB,Apartment,Old,Rented,Natal
520000,43819,E2 0BY,Apartment,Old,Rented,Natal
110000,43714,EN3 7GH,Apartment,Old,Rented,Salvador
694995,43718,N6 4EY,Apartment,Old,Rented,Natal
190000,43816,EN4 0DX,Apartment,Old,Rented,Recife
600000,43641,E8 1NG,Apartment,Old,Rented,Natal
545000,43661,N7 6FL,Apartment,Old,Rented,Natal
690000,43677,N4 2JN,Penthouse Apartment,Old,Rented,Natal
495000,43671,E14 0TE,Apartment,New,Rented,Natal
293000,43644,UB4 9DG,Apartment,Old,Rented,Ipatinga
680000,43707,N5 2UT,Apartment,Old,Rented,Natal
540000,43676,E17 5ES,Apartment,Old,Rented,Natal
375000,43664,N14 6PS,Apartment,Old,Rented,Natal
795000,43710,N5 1TL,Apartment,Old,Rented,Natal
635000,43735,N2 0SX,Apartment,Old,Rented,Natal
470000,43560,W5 2JW,Apartment,Old,Rented,Natal
395000,43714,E11 4DP,Apartment,Old,Rented,Natal
600000,43721,N3 2SH,Apartment,Old,Rented,Natal
480000,43496,N8 0AP,Apartment,Old,Rented,Natal
337500,43704,N15 4AD,Apartment,Old,Rented,Natal
446000,43720,N15 5LJ,Apartment,Old,Rented,Natal
260000,43664,HA8 9AH,Apartment,Old,Rented,Belo Horizonte
232000,43677,E11 4BS,Apartment,Old,Rented,Natal
560000,43685,N2 0LY,Apartment,Old,Rented,Natal
355000,43714,N17 6PH,Apartment,Old,Rented,Natal
255000,43599,N16 9EH,Apartment,Old,Rented,Natal
325000,43720,W7 1HR,Apartment,Old,Rented,Natal
175000,43655,N9 9XD,Apartment,Old,Rented,Natal
232500,43678,TW3 2BT,Apartment,Old,Rented,Belo Horizonte
935000,43721,N19 5EX,Apartment,Old,Rented,Natal
525000,43734,E17 7FW,Apartment,Old,Rented,Natal
675000,43707,N10 3QS,Apartment,Old,Rented,Natal
458000,43651,N16 5PW,Apartment,Old,Rented,Natal
307500,44036,SE22 8AN,Apartment,Old,Rented,Natal
377500,44033,SW11 6LW,Apartment,Old,Rented,Natal
700000,44036,SE4 1DJ,Penthouse Apartment,Old,Empty,Natal
